area_name,count,percent
ЗАТО Сибирский,1,0.00002
Щукозеро,1,0.00002
Новый (Камчатский край),1,0.00002
Илька,1,0.00002
Заводоуспенское,1,0.00002
Приморье,1,0.00002
Кызыл-Мажалык,1,0.00002
Астраханка,1,0.00002
Кызылтепа,1,0.00002
Тарки,1,0.00002
Самагалтай,1,0.00002
Бабаюрт,1,0.00002
Сарыг-Сеп,1,0.00002
Шуруповский,1,0.00002
Шурчи,1,0.00002
Новоукраинка,1,0.00002
Новофёдоровка,1,0.00002
Новошахтинский,1,0.00002
Аять,1,0.00002
Приморск (Запорожская область),1,0.00002
Аятское,1,0.00002
Щеглово,1,0.00002
Стеклянный,1,0.00002
Аэрофлотский,1,0.00002
Сары-Тюз,1,0.00002
Новые Санжары,1,0.00002
Кротовка,1,0.00002
Эльгяй,1,0.00002
Эмба,1,0.00002
Новый Чиркей,1,0.00002
Орджоникидзевский,1,0.00002
Новый Сулак,1,0.00002
Талалаевка,1,0.00002
Новый Учхоз,1,0.00002
Притеречный,1,0.00002
Кутерем,1,0.00002
Южный (Челябинская область),1,0.00002
Орехов,1,0.00002
Антрацит,1,0.00002
Южный-1,1,0.00002
Ножай-Юрт,1,0.00002
Антипаюта,1,0.00002
Ансалта,1,0.00002
Зардоб,1,0.00002
Крюково,1,0.00002
Артезиан,1,0.00002
Заозерное (Челябинская область),1,0.00002
Юбилейный (Новгородская область),1,0.00002
Сторожевая (Карачаево-Черкесия),1,0.00002
Новый Кяхулай,1,0.00002
Новый Кременкуль,1,0.00002
Ильинский (Республика Карелия),1,0.00002
Крыжополь,1,0.00002
Приполярный,1,0.00002
Эссо,1,0.00002
Куть-Ях,1,0.00002
Таловка,1,0.00002
Эрзин,1,0.00002
Аса,1,0.00002
Ильинцы,1,0.00002
Астапово,1,0.00002
Терская,1,0.00002
Дунаевцы,1,0.00002
Стародубское (Ставропольский край),1,0.00002
Пионерское,1,0.00002
Висим,1,0.00002
Громово,1,0.00002
Киверцы,1,0.00002
Турткуль,1,0.00002
Кизема,1,0.00002
Луганская область,1,0.00002
Винники,1,0.00002
Грязновское,1,0.00002
Вилино,1,0.00002
Полесское,1,0.00002
Губден,1,0.00002
Наушки,1,0.00002
Ветлужский (Нижегородская область),1,0.00002
Радехов,1,0.00002
Вершиина Тёи,1,0.00002
Кантаурово,1,0.00002
Вистино,1,0.00002
Григорьевское (Пермский край),1,0.00002
Карабаши,1,0.00002
Володарское (Донецкая область),1,0.00002
Володарск-Волынский,1,0.00002
Утёвка (Самарская область),1,0.00002
Надворная,1,0.00002
Найстенъярви,1,0.00002
Молоди,1,0.00002
Гребенка,1,0.00002
Луковская (Северная Осетия),1,0.00002
Молодежное,1,0.00002
Кемля,1,0.00002
Ушаковка (Астраханская область),1,0.00002
Лямина,1,0.00002
Тээли,1,0.00002
Григорово,1,0.00002
Верховино,1,0.00002
Фрунзовка,1,0.00002
Петропавловка,1,0.00002
Великая Багачка,1,0.00002
Гёйчай,1,0.00002
Хатежино,1,0.00002
Средний Баскунчак,1,0.00002
Далёкое,1,0.00002
Великий Березный,1,0.00002
Великая Лепетиха,1,0.00002
Введенщина,1,0.00002
Гёйгёль,1,0.00002
Хилово,1,0.00002
Тузуклей,1,0.00002
Дарьинское,1,0.00002
Песчаное,1,0.00002
Ватутино,1,0.00002
Ратомка,1,0.00002
Гёйтепе,1,0.00002
Среднецарицынский,1,0.00002
Пятихатки,1,0.00002
Хакуринохабль,1,0.00002
Верхняя Подстепновка,1,0.00002
Нейво-Рудянка,1,0.00002
Кильдинстрой,1,0.00002
Неклюдово,1,0.00002
Петровское,1,0.00002
Хаккулабад,1,0.00002
Кингисеппский,1,0.00002
Ненецкий АО,1,0.00002
Смоляниново,1,0.00002
Смолино,1,0.00002
Верхнеказымский,1,0.00002
Верхнее Казанище,1,0.00002
Кирилловка,1,0.00002
Каменское (Камчатский край),1,0.00002
Тёмкино,1,0.00002
Ракитное (Киевская область),1,0.00002
Чортков,1,0.00002
Нагорный (Камчатский край),1,0.00002
Управленческий,1,0.00002
Уптар,1,0.00002
Уемский,1,0.00002
Георгиевка (Омская область),1,0.00002
Карачи,1,0.00002
Подлопатки,1,0.00002
Геджух,1,0.00002
Горки (Ленинский район),1,0.00002
Гарболово,1,0.00002
Уральский (Удмуртская Республика),1,0.00002
Сосенское,1,0.00002
Карачаево-Черкесская Республика,1,0.00002
Угольные Копи,1,0.00002
Урджар,1,0.00002
Лямбирь,1,0.00002
Голованевск,1,0.00002
Солодники,1,0.00002
Геранбой,1,0.00002
Улукулево,1,0.00002
Укромное,1,0.00002
Любешов,1,0.00002
Глиняны,1,0.00002
Глебычево,1,0.00002
Улан-Хол,1,0.00002
Карджин,1,0.00002
Гнедин,1,0.00002
Гергебиль,1,0.00002
Моспино,1,0.00002
Гилёва (Белоярский городской округ),1,0.00002
Каркатеевы,1,0.00002
Карымкары,1,0.00002
Узин,1,0.00002
Моршин,1,0.00002
Солнечный (Якутия),1,0.00002
Галаасия,1,0.00002
Подольск (Одесская область),1,0.00002
Мыс Каменный,1,0.00002
Уганда,1,0.00002
Сокуры,1,0.00002
Каякент,1,0.00002
Пожеревицы,1,0.00002
Вулканный,1,0.00002
Городок (Хмельницкая область),1,0.00002
Восход (Свердловская область),1,0.00002
Устилуг,1,0.00002
Восход (Республика Крым),1,0.00002
Соколовый,1,0.00002
Мяунджа,1,0.00002
Сокаль,1,0.00002
Ворзель,1,0.00002
Кеген,1,0.00002
Соледар,1,0.00002
Городенка,1,0.00002
Развильное,1,0.00002
Гагарский,1,0.00002
Горные Ключи,1,0.00002
Урожайное (Ставропольский край),1,0.00002
Лычково,1,0.00002
Газах,1,0.00002
Радуга,1,0.00002
Гадяч,1,0.00002
Катунино,1,0.00002
Кацивели,1,0.00002
Усиша,1,0.00002
Углеродовский,1,0.00002
Победа (Волгодонский район),1,0.00002
Лыхма,1,0.00002
Плиево,1,0.00002
Высокий Мыс,1,0.00002
Хову-Аксы,1,0.00002
Кицмань,1,0.00002
Ходзь,1,0.00002
Васильково,1,0.00002
Черкасская область,1,0.00002
Большие Березники,1,0.00002
Новая Брянь,1,0.00002
Конезавод имени Буденного,1,0.00002
Большевик,1,0.00002
Старая Майна,1,0.00002
Сергокала,1,0.00002
Черниговка,1,0.00002
Сергиевское (Орловская область),1,0.00002
Дубенки,1,0.00002
Новая Мака,1,0.00002
Новая Малыкла,1,0.00002
Республика Северная Осетия-Алания,1,0.00002
Большая Берестовица,1,0.00002
Конёво,1,0.00002
Первомайский (Краснодарский край),1,0.00002
Донское (Республика Крым),1,0.00002
Никологоры,1,0.00002
Комсомольск (Томская область),1,0.00002
Старая Выжевка,1,0.00002
Челкасы,1,0.00002
Колюбакино,1,0.00002
Поречье,1,0.00002
Чепкас-Никольское,1,0.00002
Большое Стиклево,1,0.00002
Большое Пикино,1,0.00002
Лесогорский,1,0.00002
Черданцево,1,0.00002
Большое Нагаткино,1,0.00002
Большое Игнатово,1,0.00002
Мазанка,1,0.00002
Черемухово,1,0.00002
Комсомольское (Республика Крым),1,0.00002
Дубляны,1,0.00002
Большаково,1,0.00002
Болчары,1,0.00002
Майское (Северная Осетия),1,0.00002
Чимбай,1,0.00002
Семеновка (Черниговская область),1,0.00002
Чиракчи,1,0.00002
Коробкин,1,0.00002
Менделеево,1,0.00002
Ленинский (Республика Саха (Якутия)),1,0.00002
Ленинский (Московская область),1,0.00002
Казым,1,0.00002
Евлах,1,0.00002
Мена,1,0.00002
Ленина (Краснодарский край),1,0.00002
Косино,1,0.00002
Чонтаул,1,0.00002
Чоп,1,0.00002
Дылым,1,0.00002
Старобешево,1,0.00002
Кореиз,1,0.00002
Майский (Тюменская область),1,0.00002
Сент-Винсент и Гренадины,1,0.00002
Богодухов,1,0.00002
Какмож,1,0.00002
Кака-Шура,1,0.00002
Боброво,1,0.00002
Близнюки,1,0.00002
Подгородное,1,0.00002
Старобельск,1,0.00002
Семиозерье,1,0.00002
Билясувар,1,0.00002
Менделеево (Пермский край),1,0.00002
Чеченская республика,1,0.00002
Новая Ушица,1,0.00002
Тищенское,1,0.00002
Сиазань,1,0.00002
Тоора-Хем,1,0.00002
Летний отдых,1,0.00002
Литин,1,0.00002
Хреновое,1,0.00002
Быньги,1,0.00002
Хрущево,1,0.00002
Хумалаг,1,0.00002
Хунзах,1,0.00002
Нижнее Казанище,1,0.00002
Маджалис,1,0.00002
Локачи,1,0.00002
Михайловка,1,0.00002
Бутово,1,0.00002
Кобеляки,1,0.00002
Республика Алтай,1,0.00002
Нижний Дженгутай,1,0.00002
Скворцово (Республика Крым),1,0.00002
Михайловка (Запорожская область),1,0.00002
Славута,1,0.00002
Джида,1,0.00002
Хонхолой,1,0.00002
Кичера,1,0.00002
Тугнуй,1,0.00002
Варва,1,0.00002
Вараш,1,0.00002
Пологи,1,0.00002
Каменоломня,1,0.00002
Валки,1,0.00002
Ставище,1,0.00002
Тростянец (Винницкая область),1,0.00002
Мичуринское,1,0.00002
Хорлово,1,0.00002
Троицкое (Северная Осетия),1,0.00002
Ключевск,1,0.00002
Михайловское (Северная Осетия),1,0.00002
Камбилеевское,1,0.00002
Нижний Куранах,1,0.00002
Николаевская область,1,0.00002
Первомайское (Хасавюртовский район),1,0.00002
Бруснятское,1,0.00002
Чапаевское (Карачаево-Черкесия),1,0.00002
Бруней Даруссалам,1,0.00002
Днепровская,1,0.00002
Перевальное,1,0.00002
